297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2916;Hrastovac;43280;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2917;Kajgana;43280;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2918;Kaniška Iva;43283;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2919;Kapelica;43280;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2920;Mala Bršljanica;43282;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2921;Mali Pašijan;43280;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2922;Malo Vukovje;43283;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2923;Rogoža;43282;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2924;Tomašica;43280;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2925;Trnovitički Popovac;43233;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2926;Uljanički Brijeg;43507;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2927;Uljanik;43507;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2928;Velika Bršljanica;43282;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2929;Veliki Pašijan;43280;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2930;Veliki Prokop;43233;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2931;Veliko Vukovje;43282;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2932;Zdenčac;43280;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2933;Dapčevački Brđani        ;43290;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2934;Dijakovac;43504;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2935;Donja Rašenica;43290;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2936;Gornja Rašenica;43290;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2937;Grbavac;43290;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2938;Grubišno Polje;43290;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2939;Ivanovo Selo;43504;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2940;Lončarica;43290;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2941;Mala Barna;43290;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2942;Mala Dapčevica;43504;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2943;Mala Jasenovača;43290;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2944;Mala Peratovica;43290;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2945;Mali Zdenci;43293;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2946;Munije;43504;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2947;Orlovac Zdenački;43293;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2948;Poljani;43290;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2949;Rastovac;43504;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2950;Treglava;43290;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2951;Turčević Polje;43504;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2952;Velika Barna;43290;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2953;Velika Dapčevica;43290;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2954;Velika Jasenovača;43290;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2955;Velika Peratovica;43290;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2956;Veliki Zdenci;43293;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2957;Hercegovac;43284;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2958;Ilovski Klokočevac;43284;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2959;Ladislav;43284;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2960;Palešnik;43284;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2961;Velika Trnava;43284;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2962;Babinac;43232;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2963;Donja Petrička;43232;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2964;Đurđic;43231;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2965;Gornja Petrička;43232;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2966;Ivanska;43231;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2967;Kolarevo Selo;43247;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2968;Križic;43231;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2969;Paljevine;43247;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2970;Rastovac;43231;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2971;Samarica;43232;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2972;Srijedska;43231;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2973;Stara Plošćica           ;43232;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2974;Utiskani;43231;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2975;Babotok;43203;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2976;Botinac;43203;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2977;Donji Mosti;43203;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2978;Gornje Zdelice           ;43203;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2979;Gornji Mosti;43203;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2980;Jabučeta;43203;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2981;Kapela;43203;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2982;Kobasičari;43211;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2983;Lalići;43203;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2984;Lipovo Brdo;43203;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2985;Nova Diklenica;43203;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2986;Novi Skucani;43203;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2987;Pavlin Kloštar           ;43203;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2988;Poljančani;43203;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2989;Prnjavor;43211;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2990;Reškovci;43211;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2991;Sredice Gornje;43203;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2992;Srednja Diklenica;43203;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2993;Srednji Mosti;43203;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2994;Stanići;43203;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2995;Stara Diklenica;43203;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2996;Starčevljani;43203;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2997;Stari Skucani;43203;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2998;Šiptari;43211;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;2999;Tvrda Reka;43202;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3000;Visovi;43211;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3001;Boriš;43505;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3003;Brestovačka Brda;43505;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3002;Daruvarski Brestovac     ;43505;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3004;Dioš;43505;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3005;Imsovac;43506;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3006;Končanica;43505;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3007;Otkopi;43505;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3008;Stražanac;43505;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3009;Šuplja Lipa;43505;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3010;Bedenik;43273;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3011;Bulinac;43273;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3012;Dautan;43272;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3013;Drljanovac;43272;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3014;Kozarevac Račanski;43272;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3015;Međurača;43272;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3016;Nevinac;43272;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3017;Nova Rača;43272;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3018;Orlovac;43272;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3019;Sasovac;43272;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3020;Slovinska Kovačica;43272;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3021;Stara Rača;43272;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3022;Tociljevac;43272;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;7461;Dijebala;43211;;False
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3023;Domankuš;43212;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3024;Draganić;43212;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3025;Kakinac;43212;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3026;Kovačevac;43212;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3027;Kraljevac;43212;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3028;Lipovčani;43211;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;7462;Marići;43211;;False
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3029;Podgorci;43211;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3030;Predavac;43211;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3031;Prekobrdo;43211;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3032;Rovišće;43212;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3033;Tuk;43212;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3034;Žabjak;43212;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3083;Orovac;43274;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3084;Severin;43274;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3035;Barica;43541;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3036;Bijela;43500;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3037;Donji Borki;43500;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3038;Gornji Borki;43500;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3039;Kip;43500;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3040;Miljanovac;43541;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3041;Pakrani;43500;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3042;Sirač;43541;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;7463;Srednji Borki;43500;;False
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3043;Šibovac;43500;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3085;Jasenik;43227;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3086;Kašljavac;43274;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3087;Lasovac;43273;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3088;Lasovac Brdo             ;43273;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3089;Pupelica;43227;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3090;Ravneš;43274;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3091;Šandrovac;43227;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3044;Blatnica;43246;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3045;Daskatica;43246;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3046;Donja Šušnjara;43246;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3047;Gornja Šušnjara;43246;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3048;Laminac;43246;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3049;Narta;43247;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3050;Starine;43246;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3051;Staro Štefanje;43246;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3052;Štefanje;43246;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3053;Babinac;43273;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3054;Bačkovica;43271;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3055;Bedenička;43271;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3056;Čađavac;43271;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3057;Nova Pisanica;43271;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3058;Polum;43271;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3059;Ribnjačka;43273;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3060;Velika Pisanica;43271;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3092;Gornja Ploščica;43285;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3093;Gornja Trnovitica;43285;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3094;Mala Mlinska;43285;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3095;Mala Trnovitica;43285;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3096;Mlinski Vinogradi;43285;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3097;Nova Ploščica;43285;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3098;Velika Mlinska;43285;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3099;Velika Trnovitica;43285;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3061;Cremušina;43270;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3062;Donja Kovačica;43270;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3063;Dražica;43270;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3064;Gornja Kovačica;43270;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3065;Mala Pisanica;43270;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3066;Mali Grđevac;43270;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3067;Pavlovac;43270;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3068;Sibenik;43270;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;1;BJELOVARSKO-BILOGORSKA;;True;3069;Topolovica;43270;;True
